Country/Region,Date,Province/State,total_cases,new_cases,infected_4,infected_5,infected_6,infected_7,infected_8,infected_9,infected_10,gr_infected_4,gr_infected_5,gr_infected_6,gr_infected_7,gr_infected_8,gr_infected_9,gr_infected_10
Germany,2020-04-09,0.0,116407,4755.0,18678.25213673305,23304.51350592126,27797.303225448126,32078.910357588717,36109.41029244002,39874.780915587995,43376.96182717588,0.006136279439437287,0.005072763702709038,0.005299649427281006,0.00630577827586154,0.007696643349187182,0.0092389183160555,0.010804832213074711
Germany,2020-04-10,0.0,119664,3257.0,17265.689102549786,21900.610804737007,26421.419354540107,30753.208877933186,34852.73400588502,38701.249702744884,42296.2656444583,-0.07562608234660706,-0.06024166523911967,-0.04949702709464321,-0.04132626279626472,-0.03480190555252871,-0.029430411550784186,-0.02491405891964804
Germany,2020-04-11,0.0,122517,2853.0,15802.266826912339,20373.488643789606,24870.849462116756,29212.89332394273,33349.14225514939,37254.11084688434,40919.63908001247,-0.08475898453548147,-0.06972966071873632,-0.058686093718765764,-0.05008633603421142,-0.04314128557265384,-0.03739256140242697,-0.03254723658153946
Germany,2020-04-12,0.0,124355,1838.0,13689.700120184254,18136.790915031685,22563.707885097298,26877.622849093772,31018.499473255717,34952.76519723052,38665.67517201122,-0.13368757342650606,-0.1097847191447856,-0.09276488849058784,-0.07993971870410332,-0.06988613872171778,-0.06177427396166901,-0.055082692777273734
Germany,2020-04-13,0.0,125920,1565.0,11832.275090138191,16074.432732025349,20368.08990424775,24602.962442080378,28706.187039098753,32634.12461976046,36364.107654810105,-0.13568047610534972,-0.11371130607769553,-0.09730749892838719,-0.08463026733370838,-0.07454623767828128,-0.06633639897691912,-0.05952482420033223
Germany,2020-04-14,0.0,128352,2432.0,11306.206317603643,15291.54618562028,19405.408253539794,23520.253521783183,27549.91365921141,31440.110773120407,35159.69688932909,-0.04446049204628533,-0.04870383667383238,-0.04726420863387837,-0.044007258184703524,-0.040279587752719115,-0.036587892598689775,-0.03312086678749282
Germany,2020-04-15,0.0,131612,3260.0,11739.654738202731,15493.236948496226,19431.173544616497,23420.217304385587,27366.17445180998,31206.76513166258,34903.727200396184,0.03833721129997536,0.01318969059293762,0.0013277376461278134,-0.004253194690480133,-0.006669320625619979,-0.007421909011126049,-0.00728020181000455
Germany,2020-04-16,0.0,134938,3326.0,12130.741053652047,15720.58955879698,19518.644620513747,23400.471975187647,27271.402645333732,31065.34678370007,34739.35448035657,0.033313272338125755,0.014674313124916294,0.00450158482175067,-0.0008430890687868287,-0.0034631002825453727,-0.0045316567534591234,-0.004709317119512391
Germany,2020-04-17,0.0,137943,3005.0,12103.055790239036,15581.471647037586,19270.53718376146,23062.5474073037,26867.477314667016,30618.641585511174,34270.41903232091,-0.0022822400783731878,-0.008849408047902796,-0.012711304579598348,-0.014440929577927308,-0.014811314838469758,-0.014379533610205275,-0.013498680532501472
Germany,2020-04-18,0.0,140005,2062.0,11139.291842679277,14527.17731763007,18120.780986467882,21829.897777688886,25571.04265033364,29278.570298232153,32905.377129088825,-0.07962980294092525,-0.06766333458675344,-0.05966394119321339,-0.05344811255431592,-0.04825293603674696,-0.043766516667191,-0.03983149146629039
Germany,2020-04-19,0.0,141365,1360.0,9714.468882009458,12981.741854104057,16460.650822056567,20071.34095230476,23734.662319041934,27385.3958206508,30974.839416179944,-0.1279096535751696,-0.1063823638781145,-0.09161471382779007,-0.08055726340511993,-0.07181483979370484,-0.06466075557301587,-0.058669369001161153
Germany,2020-04-20,0.0,143050,1685.0,8970.851661507093,12070.393483283246,15402.209018380472,18889.006530546936,22452.829529161692,26027.574062800708,29562.35547456195,-0.07654738818294982,-0.07020231807588262,-0.06430133383655934,-0.05890659844638124,-0.054006784366670724,-0.04958196575804774,-0.04560100934309186
Germany,2020-04-21,0.0,145180,2130.0,8858.13874613032,11786.314786626597,14965.174181983728,18320.57702618309,21776.225838016482,25265.621389156182,28736.119927105756,-0.012564349476472891,-0.023535164537103137,-0.028374815318711888,-0.030093139278902337,-0.03013445099498213,-0.029274824914763298,-0.027948907798201694
Germany,2020-04-22,0.0,147517,2337.0,8980.60405959774,11766.051829301277,14807.97848498644,18040.351736728364,21391.19760826442,24795.330123694384,28199.50793439518,0.013825174449984434,-0.0017191936319493895,-0.010504100726507537,-0.015295658485769303,-0.017681127694767262,-0.018613880823198037,-0.018673780387602368
Germany,2020-04-23,0.0,149569,2052.0,8787.453044698304,11464.841463441022,14391.982070822034,17515.158631481456,20769.29790723137,24092.293443283896,27431.55714095566,-0.02150757494903821,-0.025599952323016595,-0.02809272140597574,-0.029112132230640908,-0.02907269206810492,-0.028353592265289773,-0.027232772828026608
Germany,2020-04-24,0.0,151433,1864.0,8454.589783523728,11035.873170752819,13857.318392351695,16876.993112698394,20037.135668827446,23279.371949585682,26552.401426860095,-0.03787937864150537,-0.03741598120271383,-0.03715010731942914,-0.03643504076726056,-0.03525214196812121,-0.03374197212116503,-0.032049063404533285
Germany,2020-04-25,0.0,152676,1243.0,7583.942337642797,10071.698536602255,12790.765326959747,15708.994096598624,18775.493710224015,21935.77506629838,25140.161284174086,-0.10297926548460645,-0.08736731740500714,-0.0769667720112871,-0.06920658249371192,-0.062965185216878,-0.05771619982691212,-0.05318690840736551
Germany,2020-04-26,0.0,153347,671.0,6358.956753232098,8728.358829281804,11329.97110579979,14135.852082798821,17099.556996446012,20169.46672559856,23297.14515575668,-0.16152358890316176,-0.133377672339827,-0.1142069441365613,-0.100142759245191,-0.0892619251266552,-0.08052181130419855,-0.07330963821531244
Germany,2020-04-27,0.0,154451,1104.0,5873.2175649240735,8086.687063425444,10545.642588166493,13220.44464239899,16066.11237189026,19032.414867198717,22071.430640181014,-0.07638661610037456,-0.07351574086341262,-0.06922599451571432,-0.06475785365027575,-0.06043692387882005,-0.05637490935527445,-0.052612219539388216
Germany,2020-04-28,0.0,155868,1417.0,5821.913173693055,7886.349650740355,10205.035490138744,12748.809693484849,15474.848325403978,18334.702104176635,21281.28757616291,-0.008735312571667375,-0.024773731333215143,-0.03229837301806071,-0.03567466614561299,-0.03680193644859442,-0.036659182131666856,-0.03579935876832774
Germany,2020-04-29,0.0,157230,1362.0,5728.434880269791,7671.0797205922845,9866.196241782287,12289.551165844157,14902.492284728482,17659.51298149034,20515.15881854662,-0.016056284357804484,-0.027296523700019004,-0.03320314257445567,-0.03602363975010081,-0.03698621328235574,-0.03682574818232176,-0.03600011300417871
Germany,2020-04-30,0.0,158643,1413.0,5709.326160202343,7549.863776473828,9634.83020148524,11946.900999294992,14452.680749137422,17110.34487243586,19876.64293669196,-0.0033357663073492194,-0.015801679624455445,-0.023450378912719838,-0.027881422350189533,-0.030183644923071684,-0.031097579510266593,-0.031124101329277343
Germany,2020-05-01,0.0,159537,894.0,5175.994620151758,6933.891021179063,8923.025167904367,11134.200856538566,13540.095655495245,16103.195442165208,18782.97864302276,-0.09341409565427305,-0.08158726747020273,-0.0738783163476141,-0.06802602137611968,-0.0631429635430536,-0.05886201814044867,-0.055022585914159095
Germany,2020-05-02,0.0,160148,611.0,4492.995965113818,6158.11281694325,8046.854306586973,10154.600734175914,12458.58369855834,14924.951504146851,17515.680778720485,-0.13195505504948046,-0.11188208783008768,-0.09819213157314999,-0.08798117933963634,-0.0798747648801118,-0.07316833123276878,-0.06747054811634123
Germany,2020-05-03,0.0,160552,404.0,3773.7469738353634,5330.490253554601,7109.7119221558105,9107.943486436498,11305.260736238546,13670.623559241645,16168.112700848436,-0.1600822695731564,-0.13439548575848648,-0.11646071231388377,-0.10307222067499211,-0.09257255802304809,-0.08404234643956432,-0.07693495302273301
Germany,2020-05-04,0.0,161259,707.0,3537.3102303765227,4971.392202843681,6631.759935129842,8513.808702659855,10599.103144208728,12858.665385992574,15258.301430763593,-0.0626530461894067,-0.06736679622881925,-0.06722522547454268,-0.06523259445575447,-0.06246274265628027,-0.05939437727404684,-0.056271952510394074
Germany,2020-05-05,0.0,162333,1074.0,3726.982672782392,5051.113762274945,6600.466612608202,8371.55031656559,10348.215251182637,12503.924787548955,14806.471287687235,0.05362052804333195,0.016036063174750703,-0.004718705566507775,-0.016709135835976774,-0.023670671906157792,-0.027587668532851883,-0.029612086582939345
Germany,2020-05-06,0.0,163491,1158.0,3953.237004586794,5198.891009819956,6658.388843840168,8333.61455705622,10212.688344784807,12272.599811154625,14483.82415891851,0.0607071059000901,0.029256368892086604,0.008775475224936935,-0.004531509466568329,-0.013096645470564772,-0.018500189366515984,-0.021790953597230822
Germany,2020-05-07,0.0,164649,1158.0,4122.927753440095,5317.112807855965,6706.657369866807,8301.098191762474,10094.102301686706,12066.977609915222,14193.44174302666,0.04292450684247262,0.022739810819789374,0.00724928014249171,-0.0039018321607176,-0.011611638296850413,-0.016754575591433563,-0.02004873938717666
Germany,2020-05-08,0.0,165595,946.0,4038.1958150800715,5199.690246284772,6534.881141555673,8061.227021510693,9778.339513975867,11672.202319924641,13720.097568723995,-0.020551400225076732,-0.02208389511648179,-0.02561279320499199,-0.028896317657080006,-0.03128190880907511,-0.032715341219014205,-0.033349499217497636
Germany,2020-05-09,0.0,166254,659.0,3687.6468613100537,4818.752197027818,6104.734284629728,7568.62316129488,9215.047074728884,11034.290951044126,13007.087811851596,-0.08680830990437416,-0.07326168121824916,-0.06582321049278417,-0.06110780144280037,-0.057606144524015246,-0.054652185714052504,-0.05196827160309414
Germany,2020-05-10,0.0,166585,331.0,3096.7351459825404,4186.001757622254,5418.278570524773,6818.391281109898,8394.166190387772,10139.258623150334,12037.379030666436,-0.16024086295442863,-0.13131001834787037,-0.11244645255622132,-0.09912395744863967,-0.08908048734686069,-0.081113714679519,-0.0745523360195659
Germany,2020-05-11,0.0,167266,681.0,3003.5513594869053,4029.801406097804,5196.232142103978,6525.335383808484,8025.895416589301,9693.674331689184,11514.641127599793,-0.03009097714298381,-0.037314927362375516,-0.04098099156966928,-0.042980211199277196,-0.043872228098149946,-0.04394643711363422,-0.043426222746240306
Germany,2020-05-12,0.0,168094,828.0,3080.663519615179,4051.841124878243,5158.1934517533155,6421.144614692987,7850.658489515638,9444.59940594594,11191.177014839814,0.025673661242618717,0.0054691823639470005,-0.007320437061008711,-0.015967113257355225,-0.021833941009429703,-0.025694583624395473,-0.028091549634548185
Germany,2020-05-13,0.0,168969,875.0,3185.497639711384,4116.472899902595,5173.494543127763,6378.8382411654175,7744.326178326183,9270.199471951946,10947.059313355832,0.03402972100935586,0.015951211568369095,0.0029663663291352727,-0.006588603133273585,-0.01354438119190371,-0.018465572386712314,-0.021813407218943537
Germany,2020-05-14,0.0,169746,777.0,3166.123229783538,4070.178319922076,5088.245452606469,6244.575635284644,7553.28540603541,9017.17730840173,10629.35338202025,-0.0060820669544120465,-0.011246176303411182,-0.01647804782833584,-0.021048128327556315,-0.02466848217543227,-0.027294144458893665,-0.029022034341950498
Germany,2020-05-15,0.0,170448,702.0,3076.5924223376537,3958.142655937661,4942.204543838725,6054.493401672552,7311.124730280984,8717.268718579315,10268.418043818225,-0.0282777393512903,-0.027525984165371886,-0.028701624190109465,-0.030439575835712884,-0.03206031054525349,-0.03325969752673885,-0.033956471784309494
Germany,2020-05-16,0.0,170886,438.0,2745.4443167532404,3604.5141247501288,4556.503786532271,5627.565772862188,6835.234138995861,8186.683305403835,9679.576239436403,-0.10763470103485484,-0.08934203790180462,-0.07804224893672063,-0.07051417855908892,-0.06509129700852934,-0.06086601552670168,-0.057344938808399526
Germany,2020-05-17,0.0,171192,306.0,2365.08323756493,3189.611299800103,4103.086488776893,5129.627805310447,6286.8298716213785,7583.051827025631,9017.618615492764,-0.13854263110246756,-0.11510645002085751,-0.09950991352087768,-0.08848194541820331,-0.08023196517084441,-0.07373333691554451,-0.06838704583437238
Germany,2020-05-18,0.0,171721,529.0,2302.8124281736978,3080.689039840083,3948.238740647411,4925.823833123241,6029.9761376687065,7269.490512911671,8644.856753943488,-0.02632922528990811,-0.03414907012865376,-0.03773933319539691,-0.03973075239030377,-0.040855842960234146,-0.041350279711453664,-0.04133706219387567
Germany,2020-05-19,0.0,172426,705.0,2432.109321130273,3169.5512318720666,3995.198950539509,4927.134714105635,5981.229120460118,7166.769344810375,8485.371078549138,0.05614738368383643,0.028844908032845895,0.011893964113324662,0.00026612421125982166,-0.008084114446833435,-0.014130449433677472,-0.01844861979021195
Germany,2020-05-20,0.0,173235,809.0,2633.081990847705,3344.6409854976537,4138.332458782925,5032.258326376259,6042.575480402603,7179.461639831444,8445.833970694224,0.08263307408568044,0.055241181106314485,0.03582637811418299,0.021335648073447455,0.01025648051712924,0.0017709925365827495,-0.004659443586959133
Germany,2020-05-21,0.0,173634,399.0,2373.8114931357786,3074.712788398123,3847.6103823191042,4712.364279751079,5686.253545352278,6780.743679850172,8000.250573624802,-0.09846654931867727,-0.0807046849781301,-0.07025102003267303,-0.06356868544455985,-0.05896855342659024,-0.0555359134129495,-0.052757773668714036
Germany,2020-05-22,0.0,174152,518.0,2298.358619851834,2977.7702307184986,3724.3419852659204,4557.169382643782,5493.471852183243,6545.327715422375,7718.225516262322,-0.03178553710019827,-0.03152897989217718,-0.032037650594675116,-0.032933552648755526,-0.03390311241513444,-0.0347183104896539,-0.035252028016754755
Germany,2020-05-23,0.0,174482,330.0,2053.7689648888754,2712.216184574799,3433.618321054934,4236.145185123242,5136.787870660338,6148.069080375444,7276.4029646360905,-0.10641927367223769,-0.08917882360575036,-0.07806041049966272,-0.07044377124606727,-0.06492869921252986,-0.0606934675113201,-0.05724405832601165
Germany,2020-05-24,0.0,174686,204.0,1744.3267236666566,2373.7729476598392,3065.3486008791115,3834.9815872484937,4698.689386827796,5668.9502936670615,6752.762668172481,-0.15067042423584487,-0.12478475677558076,-0.10725412254402122,-0.09470015316839941,-0.0852864659517708,-0.07792996149599618,-0.07196416952284579
Germany,2020-05-25,0.0,175093,407.0,1715.2450427499925,2306.0183581278716,2961.4571673992596,3694.1270747844233,4518.353213474321,5446.066927704054,6484.486401355233,-0.016672152368068405,-0.02854299506562452,-0.03389220836092077,-0.03672886277535692,-0.03838010102541045,-0.0393165144192561,-0.03972837192719714
Germany,2020-05-26,0.0,175696,603.0,1889.4337820624944,2447.8146865022973,3070.8809728327165,3769.394635529506,4556.559061790031,5443.948380181381,6439.03776121971,0.10155326788365526,0.0614896788981083,0.036949312196047135,0.020374924636147096,0.008455702002617915,-0.000389005047274793,-0.0070088265010510575
Germany,2020-05-27,0.0,176314,618.0,2035.0753365468709,2576.251749201838,3177.067477360597,3848.90968759672,4604.989179066277,5457.065226827895,6413.133985097739,0.07708211627580575,0.05247009236759892,0.03457851524278688,0.02109491304458322,0.01062866005235552,0.0024094362639925926,-0.004022926574212771
Germany,2020-05-28,0.0,176813,499.0,2025.3065024101531,2560.0013993614702,3146.556231133831,3798.0654465114744,4528.365531682992,5349.7246460692395,6270.820586587965,-0.004800232188599707,-0.0063077491729611745,-0.009603587724902218,-0.01321003744231597,-0.016639267629901644,-0.019670019744486456,-0.022190928622490835
Germany,2020-05-29,0.0,177224,411.0,1929.9798768076148,2459.0011194891763,3033.1301926115257,3666.484668438407,4373.319840222618,5166.310796505991,6054.738527929169,-0.047067752702663945,-0.03945321275897973,-0.03604767567793732,-0.03464415764449891,-0.03423877564114175,-0.03428472710235919,-0.034458338534027355
Germany,2020-05-30,0.0,177573,349.0,1796.4849076057112,2316.200895591341,2876.608493842938,3491.701144375778,4175.654860194791,4941.276263560881,5798.264675136253,-0.06916909901812962,-0.05807245176346243,-0.05160401592713115,-0.0476706000074647,-0.04519792451717075,-0.043558071089587314,-0.042359195464818145
Germany,2020-05-31,0.0,177743,170.0,1517.3636807042835,2022.960716473073,2567.173744869115,3162.8866951792384,3823.698002670442,4562.2455676096715,5388.4382076226275,-0.1553707608228283,-0.12660394859376045,-0.10756929545196492,-0.09417027276981427,-0.08428782294232295,-0.07670704403766015,-0.0706808830702429
Germany,2020-06-01,0.0,177872,129.0,1267.0227605282125,1747.3685731784585,2268.311454057596,2840.0457387250617,3474.735752336637,4184.3293934308185,4978.5943868603645,-0.1649841256645047,-0.13623207858187925,-0.11641685390746948,-0.1020716160797791,-0.09126302602613812,-0.08283556169398776,-0.07605985351794275
Germany,2020-06-02,0.0,178163,291.0,1241.2670703961594,1688.894858542767,2181.2595450479967,2725.3249189071958,3331.393783294557,4010.4039052718385,4771.734948174329,-0.020327724911047174,-0.03346386992031569,-0.038377405736712,-0.040394004312538256,-0.04125262444653155,-0.041565916973944295,-0.04154976738655081
Germany,2020-06-03,0.0,178638,475.0,1405.9503027971195,1826.1158868342136,2292.716287539997,2810.992787634739,3389.9695603827377,4039.803471352745,4769.561453356896,0.13267348850912497,0.08124900587940997,0.05109742338780143,0.031434001917794996,0.017582964038028726,0.007330824220039167,-0.00045549361836705327
Germany,2020-06-04,0.0,179131,493.0,1547.4627270978397,1953.8927094673709,2403.596906283331,2902.4223894012052,3459.2233653348953,4083.9364189802177,4785.605308021207,0.10065250814284332,0.06997191336781672,0.04836211935420276,0.03252573331694597,0.020429034455500705,0.01092452836887503,0.003363800806679862
Germany,2020-06-05,0.0,179549,418.0,1578.5970453233797,1981.1141675738968,2420.997421902776,2905.7906194867473,3444.8204446680334,4048.1657057601933,4725.044777219086,0.020119591690541228,0.01393191037288144,0.007239365125640385,0.0011604892857228766,-0.0041636284060736495,-0.00875888102806377,-0.012654727438682456
Germany,2020-06-06,0.0,179824,275.0,1458.9477839925348,1859.8913340591175,2292.4978515856465,2765.677673845784,3289.2178890845294,3873.369516231283,4527.540299497178,-0.07579468217383767,-0.06118922144867134,-0.0530771198492791,-0.048218527756728635,-0.04517000467305887,-0.043179109313680075,-0.04179949334536237
Germany,2020-06-07,0.0,179972,148.0,1242.2108379944011,1635.913067247294,2058.414876321372,2518.5808632963863,3026.0656529489634,3590.995125538918,4222.7862695474605,-0.14855702745235655,-0.12042545857934739,-0.10210826374487847,-0.089344037769159,-0.08000450107268742,-0.0729014852595603,-0.06731116893284494
Germany,2020-06-08,0.0,180257,285.0,1216.6581284958008,1593.7304537978353,2000.34573026781,2443.7835971111886,2932.807446330343,3476.9956671457044,4085.5076425927145,-0.020570348218709955,-0.02578536371766893,-0.028210613283818797,-0.029698179349818887,-0.030818302480562054,-0.03174592401489407,-0.03250901613106205
Germany,2020-06-09,0.0,180660,403.0,1315.4935963718506,1677.9843630382684,2069.954775223175,2497.671654666733,2969.20651553905,3493.662815240626,4079.956878333443,0.0812352012132147,0.05286584631651947,0.03479850702910525,0.022051075888734895,0.012410998633494152,0.0047935487099999285,-0.0013586473811486588
Germany,2020-06-10,0.0,181156,496.0,1482.6201972788879,1838.387490430615,2220.9623126859797,2636.8614182857714,3094.0557010966686,3601.4780579916674,4167.961190500098,0.12704478483815862,0.09559274265340001,0.07295209502658029,0.0557278068792475,0.04204799662948089,0.03086023135395677,0.02156991232775063
Germany,2020-06-11,0.0,181428,272.0,1383.965147959166,1742.709992344492,2122.8019272383162,2532.1669299592327,2979.298738459585,3473.3138293259262,4023.165071450089,-0.06654101266176426,-0.05204424996588275,-0.044197231482487664,-0.03970420576542877,-0.03708949473547252,-0.03558656379464675,-0.03474027526456791
Germany,2020-06-12,0.0,181771,343.0,1380.9738609693745,1737.1679938755938,2112.0016060319304,2513.428797107914,2949.886396152137,3430.3900705119345,3963.84856430508,-0.0021613889585315738,-0.003180103685205049,-0.005087766817904016,-0.007400038532064945,-0.009872236687031744,-0.012358157345753629,-0.014743741828030288
Germany,2020-06-13,0.0,182061,290.0,1325.730395727031,1679.734395100475,2050.001338359942,2444.367540378212,2871.1505966331197,3339.2356182328303,3857.463707874572,-0.04000326639315632,-0.03306162615106978,-0.029356165021330427,-0.027476909952319772,-0.02669112940136309,-0.026572620140980274,-0.026838779207792207
Germany,2020-06-14,0.0,182230,169.0,1163.2977967952734,1512.78751608038,1877.334448633285,2264.172177467039,2681.2567720539796,3137.2094384291822,3640.7173370871146,-0.12252310081694973,-0.09938885546849141,-0.0842276960974061,-0.07371860407019304,-0.06613858040111886,-0.06050072618432456,-0.05618882955269133
Germany,2020-06-15,0.0,182488,258.0,1130.473347596455,1468.2300128643042,1822.445373861071,2198.719009257462,2604.099675547232,3046.6306119370506,3534.6456033784034,-0.02821672085105409,-0.02945390726883046,-0.029237771038705396,-0.02890821151366696,-0.028776466808750012,-0.02887241934905216,-0.02913484456158788
Germany,2020-06-16,0.0,182991,503.0,1350.8550106973412,1677.5840102914433,2021.7044782175592,2387.6162936492533,2781.587216103828,3211.1160994996003,3684.181043040563,0.19494635903575142,0.14258937332218125,0.10933611904884355,0.08591242609740513,0.06815696888380374,0.05398931098442872,0.0423056386527787
Germany,2020-06-17,0.0,183839,848.0,1861.1412580230058,2190.067208233155,2532.7537318479663,2894.52825169936,3281.8888140908493,3702.3254217774224,4163.762938736507,0.3777505678142643,0.30548884276303934,0.2527813828067369,0.21230880330245117,0.17986191304394716,0.15297152362518718,0.1301732705567975
Germany,2020-06-18,0.0,184593,754.0,2149.855943517254,2506.053766586524,2864.628109873305,3235.024215742309,3625.652712329493,4044.9559304688196,4501.386644862856,0.15512776596062094,0.14428167188909824,0.13103302301056896,0.11763435504319086,0.10474574786406143,0.09254467656354914,0.08108619801222416
Germany,2020-06-19,0.0,185578,985.0,2597.391957637941,2989.843013269219,3372.1900915610877,3757.8778992076936,4157.446123288306,4580.516382638951,5036.247980376571,0.20817023367086573,0.19304823110066827,0.17718250405293645,0.16162280360099568,0.14667522047833814,0.13240204871850314,0.11882146052130804
Germany,2020-06-20,0.0,186139,561.0,2509.0439682284555,2952.8744106153754,3371.15840963424,3782.0381993208807,4198.765357877268,4632.570117901289,5093.623182338914,-0.03401411525499165,-0.012364730351986264,-0.000305938247499582,0.006429240321587093,0.009938609753114669,0.011364163101704516,0.01139244973359177
Germany,2020-06-21,0.0,186358,219.0,2100.7829761713415,2581.2995284923004,3028.2986746952,3460.7470279893264,3892.9196881426096,4336.840104801146,4803.260864105023,-0.162715758363283,-0.12583497651890962,-0.10170383389852,-0.08495185780758285,-0.07284181030999115,-0.0638371369614843,-0.057005064536509664
Germany,2020-06-22,0.0,186794,436.0,2011.587232128506,2501.0396227938404,2959.582228912667,3402.354595419423,3842.3047271247833,4290.968982045462,4758.934777694521,-0.04245833341880656,-0.03109282933365687,-0.022691436071592186,-0.0168727826962346,-0.013001799439118611,-0.010577084155097394,-0.009228332098669245
Germany,2020-06-23,0.0,187335,541.0,2049.6904240963795,2541.8316982350725,3007.318524093889,3457.3039389309342,3903.016636234185,4355.194650707077,4824.041299925068,0.01894185415342675,0.016310047657567495,0.016129403236334605,0.01615038702476501,0.015800909459576573,0.014967637596624783,0.013680902401879358
Germany,2020-06-24,0.0,187838,503.0,2040.2678180722846,2536.465358588058,3009.098770078241,3466.4033762265153,3918.139556704912,4374.284133961846,4844.637169932562,-0.004597087400771249,-0.002111209664566238,0.0005919712095971974,0.002631946006573793,0.0038746748682367826,0.00438315271435008,0.004269422404781897
Germany,2020-06-25,0.0,188398,560.0,2090.2008635542134,2589.1722868704464,3067.582308398534,3531.202893908442,3988.3721121167982,4448.252563521641,4920.173452939306,0.024473770080394308,0.020779675978594314,0.019435566190727727,0.018693588324526278,0.017924975462321413,0.016909836511420195,0.015591731714306167
Germany,2020-06-26,0.0,188969,571.0,2138.65064766566,2642.3378294963572,3127.318590332112,3597.7453376358076,4060.8255981021985,4525.002278685903,4999.156107645375,0.023179487175726265,0.020533798733869624,0.019473408022346872,0.018844129246199826,0.018166180072637816,0.017253902306190172,0.016052819166138432
Germany,2020-06-27,0.0,189291,322.0,1925.9879857492451,2435.870263597086,2928.09882527676,3405.78171797355,3875.2223983394238,4344.224247720802,4821.240496880838,-0.09943777500478468,-0.07813821669374699,-0.06370306040172102,-0.05335664468914392,-0.04570577959553723,-0.03995092595126826,-0.03558912883165333
Germany,2020-06-28,0.0,189490,199.0,1643.4909893119338,2147.696210877669,2639.0823543973,3118.241472548757,3589.8195985469956,4060.5326646407125,4538.116447192754,-0.14667640635744394,-0.11830435184748556,-0.09870447963864148,-0.08442709170330509,-0.07364810853558401,-0.06530316275199843,-0.05872431584179516
Germany,2020-06-29,0.0,189905,415.0,1647.6182419839504,2133.156968702135,2614.2352953310838,3087.7784050417918,3556.0921487286214,4024.362368569522,4499.304802473479,0.002511271859022779,-0.006769692148216877,-0.009415037399198911,-0.009769309970104945,-0.009395304942907301,-0.008907771235572848,-0.008552368624935469
Germany,2020-06-30,0.0,190357,452.0,1687.7136814879627,2158.525574961708,2630.5294127759034,3098.667204321536,3563.5806301375437,4029.2109942840193,4501.374322226131,0.02433539425718667,0.01189251734953567,0.006232842726100474,0.00352641862575509,0.002105817592943815,0.0012048183713189164,0.00045996433749362353
Germany,2020-07-01,0.0,190834,477.0,1742.785261115972,2203.8204599693663,2669.10784397992,3133.000460847031,3595.1330513703506,4058.520883808017,4528.236890003518,0.03263087823016031,0.02098417805796049,0.014665652859325418,0.011080007713513806,0.008854134228355903,0.0072743496346003855,0.005967636960283462
Germany,2020-07-02,0.0,191302,468.0,1775.0889458369788,2231.0563679754932,2692.2565366499334,3153.4289664403123,3613.7414199490568,4075.5741189404594,4543.413201003166,0.01853566554741315,0.01235849675635814,0.008672820291703243,0.006520428531235689,0.005175988847370583,0.0042018350085319955,0.00335148345113101
Germany,2020-07-03,0.0,191728,426.0,1757.3167093777342,2210.8450943803946,2669.5471138749444,3128.9391140916964,3588.023742455425,4048.732550169297,4515.071880902849,-0.010012025876745434,-0.009059060042234113,-0.008435088731643337,-0.00776610242667386,-0.007116634674429578,-0.0065859601586979455,-0.006237891832963638
Germany,2020-07-04,0.0,192016,288.0,1605.9875320333008,2056.676075504316,2512.622594895787,2969.947812078597,3427.5207746484966,3886.873377928264,4351.564692812564,-0.08611377592717429,-0.06973307142501795,-0.05878319890424244,-0.05081316580979656,-0.04473297261324416,-0.03997773877018995,-0.036213640093275656
Germany,2020-07-05,0.0,192157,141.0,1345.4906490249755,1786.340860403453,2234.8521624131563,2686.6695532102262,3140.0806778174347,3595.9985581584565,4057.408223531308,-0.1622035525260378,-0.13144277716877428,-0.11055000183748309,-0.09538156115615748,-0.08386239376201587,-0.07483516736653928,-0.06759786192932205
Germany,2020-07-06,0.0,192484,327.0,1336.1179867687315,1756.0726883227626,2189.3768020109637,2629.859617037337,3074.5705930902554,3523.4431628075167,3978.6674011781774,-0.006965980969868446,-0.01694423094249453,-0.020348263373756725,-0.0211451148151095,-0.020862548274623638,-0.02017670312640396,-0.019406679834793605
Germany,2020-07-07,0.0,192870,386.0,1388.0884900765486,1790.8581506582102,2210.48066834247,2640.1653860320034,3076.2492689539736,3517.949478051126,3966.8006610603597,0.038896642229555356,0.01980866883629484,0.009639211629593358,0.0039187525173971505,0.0005459870940971445,-0.0015591807509145461,-0.0029825916371656325
Germany,2020-07-08,0.0,193317,447.0,1488.0663675574115,1879.6865205265683,2289.0672236187247,2709.998902313146,3138.718110334727,3574.0662027121116,4017.1205949543237,0.072025579201618,0.04960100822932856,0.03555179486603843,0.02645043248070822,0.02030682039040199,0.015951543650954747,0.012685269110677355
Germany,2020-07-09,0.0,193736,419.0,1535.0497756680586,1922.7492164212547,2326.5560196822707,2741.856201982697,3165.378346542886,3595.947735744099,4034.4085354588915,0.031573462807151564,0.02290950933809066,0.01637732421168514,0.01175546589423293,0.008493988714811884,0.006122307699667928,0.004303565226864814
Germany,2020-07-10,0.0,194157,421.0,1572.287331751044,1959.199373137004,2359.796683068559,2771.162458842312,3190.7060532250252,3617.3979873280878,4051.9676819130023,0.024258207566448142,0.018957311959586942,0.01428749753071834,0.010688473319068637,0.008001478467748235,0.005965117727037894,0.004352347140796908
